AnonymousID,HotelInncode,HotelBrand,HotelChainScale,Generation,Department,FullTimePartTime,Tenure,ManagementLevel,WorkLifeBalance,LearningDevelopment,Communication,Voice,RewardsBenefits,WorkEnvironment,IntentToStay
603,100291,4,3,1,15,1,6,2,4,3,2.33,3.5,3,3,0
5470,100272,6,3,1,28,1,5,2,3,2.33,4,2,3,4,0
22332,100217,6,3,3,5,1,7,4,4,4,4,4,4,4,0
12631,100178,6,3,1,16,1,4,1,5,5,5,5,5,5,1
18085,100146,2,3,2,21,1,2,4,4.5,4,5,3.5,5,5,0
16071,100229,4,3,2,21,1,8,1,5,5,5,5,5,5,1
22672,100068,6,3,1,26,1,4,1,5,3,5,5,4,5,1
26860,100091,6,3,1,22,1,6,1,3.5,3.33,2,1.5,4,2,0
31510,100231,6,3,3,21,1,6,2,5,5,5,5,5,4.75,0
18746,100234,11,4,3,10,1,8,2,5,5,5,5,5,5,1
4868,100078,11,4,3,23,1,8,1,4,3.67,4,2.5,3.5,4,0
25395,100129,6,3,3,5,1,8,2,3.5,4,4,4,4.5,4,0
10174,100115,6,3,2,21,1,5,2,5,5,5,5,5,5,1
10640,100307,11,4,2,38,1,8,4,4,3.67,4,3,4,3.75,1
14684,100223,6,3,2,21,1,5,1,4.5,4.33,4,4.5,4,4,0
8544,100223,6,3,2,23,1,7,4,4,4,4,4,4,4,0
18892,100157,6,3,2,21,1,7,2,5,3,5,4.5,2.5,4.5,1
18162,100203,3,2,1,2,1,7,1,3.5,4,4,4,4,4,0
10641,100063,5,1,2,20,1,8,1,5,5,5,5,5,5,1
33285,100238,6,3,1,7,0,4,2,4,4,4.33,4.5,4.5,4,1
16518,100223,6,3,2,8,1,2,1,4,3.67,4,4,4.5,4.25,0
4957,100233,6,3,2,21,1,5,1,4.5,4.67,5,4,4.5,4.75,1
4513,100196,4,3,1,2,1,5,2,5,3.67,5,3,4,4.25,0
24021,100180,6,3,2,5,1,8,1,4.5,5,4,5,4.5,4.25,1
34319,100272,6,3,2,12,1,8,3,5,5,4,4,4.5,3.25,0
15679,100298,4,3,2,12,1,8,2,3,3,3,3,3,3,0
28013,100283,3,2,2,28,1,6,1,4,4.33,4,4,4.5,4,1
21006,100254,2,3,1,19,0,3,2,4.5,4.67,4.33,4.5,4,4.25,1
28679,100202,6,3,2,25,1,7,2,4,2.67,4,3,3.5,3.5,0
19094,100122,6,3,1,21,1,1,4,5,5,5,5,5,5,1
36009,100250,6,3,3,21,1,6,2,4,4,4.33,4,4,4,0
32651,100182,4,3,1,16,1,3,2,5,5,5,5,5,5,1
33010,100252,6,3,2,6,1,7,2,5,5,5,5,5,4.5,1
31680,100155,6,3,3,7,1,8,4,4,4,4,3.5,4,4,0
33248,100148,6,3,1,8,1,6,2,4,1.67,3.67,3,3.5,3.5,0
30180,100129,6,3,2,21,1,8,2,5,5,4,4.5,4.5,4,1
36866,100123,3,2,2,23,1,8,1,4.5,4.67,4.33,4,4.5,3.75,0
38338,100134,6,3,3,15,1,8,2,4,4,4,4,4,4,0
21949,100226,5,1,2,21,1,8,2,5,5,5,5,5,5,1
29601,100164,11,4,1,14,1,6,2,5,5,4.67,5,5,5,1
36285,100145,1,4,1,16,1,5,2,5,2,3.33,2.5,3,3.5,0
15980,100281,6,3,2,21,1,2,2,4,4,4,3,4,3.75,0
7367,100087,6,3,2,12,1,3,2,5,5,5,5,5,5,1
29458,100214,6,3,3,5,0,8,2,5,3.67,3,4.5,4,4,0
15145,100199,6,3,2,7,1,7,2,3,3,4.33,4.5,4,4.25,1
38673,100272,6,3,1,29,1,6,2,4.5,4,4.33,4,4,4,0
28907,100129,6,3,2,21,1,6,2,4.5,4.33,4.33,4.5,5,4.5,1
22883,100129,6,3,3,29,1,4,1,3.5,3.67,3.33,3,4,4.25,0
27299,100222,6,3,2,1,1,7,1,5,4.33,5,5,4.5,5,0
3087,100129,6,3,3,10,1,8,2,4,4,3.33,3.5,4,3.75,0
10276,100307,11,4,1,26,1,6,2,4.5,2.67,5,1,2.5,3.75,0
9795,100078,11,4,1,39,0,4,4,4,3.67,3.33,4,3.5,3.5,1
24677,100246,3,2,2,12,1,5,2,4.5,4,5,5,4.5,5,1
3369,100078,11,4,2,13,1,6,1,4,2.67,1,1,2.5,2.25,0
27910,100145,1,4,2,25,1,4,3,4,4.67,4.67,5,5,4.75,1
13557,100092,6,3,2,13,1,7,1,5,5,5,5,3.5,5,1
1331,100127,6,3,2,7,1,8,2,5,5,5,5,5,4.75,1
37737,100155,6,3,1,26,1,8,2,5,5,5,3.5,5,5,1
5338,100078,11,4,2,21,1,6,4,4,3,5,3,3,4.75,0
9511,100123,3,2,2,16,1,8,2,5,2.67,4.33,5,5,4.5,1
4987,100219,11,4,2,26,1,6,2,4.5,4,4.33,4,3.5,3.5,0
20913,100224,4,3,2,21,1,6,2,4,4,4,4,4,4.25,0
37992,100199,6,3,2,34,1,6,2,1,1.33,1,1,1,1,0
33187,100243,11,4,3,9,1,8,4,5,5,4,5,5,5,1
36904,100211,6,3,1,21,1,5,2,4.5,4.67,5,4.5,4.5,4.75,0
24153,100275,2,3,3,21,1,8,2,4,4,5,5,5,4.75,0
36143,100176,5,1,1,20,1,2,2,4,4,5,5,4.5,4.5,0
8702,100267,4,3,1,21,1,6,2,4,5,4.67,4,4.5,4.25,1
28832,100148,6,3,3,5,1,6,4,3.5,4.67,5,3.5,4.5,4.25,1
35153,100222,6,3,1,16,1,6,3,5,5,5,5,5,5,1
26482,100162,4,3,1,22,1,1,4,5,4.67,5,5,5,5,1
18143,100228,6,3,1,21,0,8,1,4,4,5,4,4,4,1
20914,100118,3,2,2,23,1,5,2,5,5,5,5,5,5,1
1274,100205,10,5,1,21,1,6,3,4,4,4,4,4,4,0
23179,100203,3,2,1,17,1,4,2,5,5,3.67,5,4.5,5,1
12641,100307,11,4,2,39,1,8,2,4,2,3.33,2,3,3.75,0
11240,100252,6,3,2,5,1,8,2,5,3.67,5,4,4.5,4.75,0
30913,100259,6,3,2,21,1,6,2,4,4,4,4,3.5,4,0
22364,100092,6,3,3,25,1,4,2,5,4.33,5,5,4,5,1
21444,100132,6,3,1,7,1,4,1,5,5,5,5,5,5,1
11516,100095,3,2,1,28,1,2,1,5,5,5,4,5,4.5,0
493,100265,9,2,3,7,1,7,2,4,2.33,4,4,3,4.5,0
10192,100252,6,3,2,5,0,8,4,4.5,3,4,3,4,4.25,0
37659,100207,4,3,1,21,1,5,2,5,5,5,5,3,4.5,1
10212,100238,6,3,1,18,0,5,2,1,1,1.67,1,2.5,1.75,0
10,100097,6,3,1,28,1,3,4,4.5,4.67,4.33,5,4.5,5,0
1498,100155,6,3,2,21,1,6,2,4,4,4,4,4,4,0
29823,100064,6,3,1,32,1,6,2,5,4.33,4.67,4.5,5,4.5,1
28169,100144,3,2,3,25,1,4,1,4,4,4.33,4,4,4,0
833,100128,3,2,2,5,0,6,2,3.5,3,4,4,4,4.5,0
1871,100242,4,3,2,28,1,1,3,5,5,5,5,5,5,1
20095,100252,6,3,1,16,1,6,2,3,4,4,5,3.5,5,0
4194,100237,6,3,3,10,0,4,2,4,3.67,3,4,3.5,2.75,0
25065,100102,5,1,3,7,1,3,2,5,5,5,5,5,5,1
39804,100100,11,4,2,22,1,4,1,4,4,5,4,4.5,4.5,0
12668,100078,11,4,1,38,1,4,2,3,2.33,3,1,3,3,0
27434,100223,6,3,1,26,1,7,1,1,1.33,4,1,2.5,1.5,0
21793,100284,6,3,1,28,1,2,2,4,5,4.33,4,5,4,0
22550,100199,6,3,2,21,1,6,2,3,3.33,2,4,2.5,1.75,0
5105,100222,6,3,1,21,1,6,4,5,3.67,5,5,4.5,4.75,1
1831,100172,6,3,2,5,0,6,1,3.5,3.67,5,4,4.5,4.75,0
22447,100165,3,2,3,8,1,6,2,5,5,5,5,5,5,1
24681,100252,6,3,1,1,1,7,1,5,5,5,5,5,5,1
36171,100082,3,2,3,21,0,7,2,5,5,5,5,5,5,1
32919,100243,11,4,2,8,1,8,4,3.5,3,2.67,4,2.5,3.25,0
6539,100199,6,3,3,12,0,3,4,2.5,2.67,1.67,4,4,3.5,0
29560,100272,6,3,3,21,1,7,2,3.5,4,3.67,4,4,4,0
26245,100284,6,3,1,21,0,8,4,4,2.67,2.67,2.5,3,2.75,0
12937,100099,4,3,2,15,1,4,2,5,5,5,5,4.5,5,0
20003,100078,11,4,1,8,1,2,2,5,5,5,5,5,5,1
19386,100210,6,3,1,16,1,8,2,5,3.33,3,5,4,4.5,1
30697,100286,3,2,1,7,1,7,2,5,2.67,3,5,3,5,1
27752,100212,6,3,3,21,1,8,2,5,5,5,5,5,5,1
26555,100157,6,3,2,21,1,4,2,4,4,4,4,4.5,4,0
25888,100254,2,3,2,41,1,8,1,5,4.67,5,5,4.5,4.5,1
5733,100283,3,2,2,15,1,4,3,4,4,4,4,4,4,0
7786,100199,6,3,1,21,1,7,2,1,1,1,1,1,1,0
30012,100159,6,3,1,16,1,6,2,5,5,4.67,5,4.5,4.75,1
20102,100202,6,3,3,5,1,7,1,4,4,4,4,4,3.75,0
14551,100278,6,3,1,21,1,2,2,4.5,4.67,4.67,4.5,4.5,4.75,1
23622,100157,6,3,2,16,1,6,1,3.5,3.67,3.33,2.5,2.5,3.5,0
3620,100205,10,5,3,21,1,8,2,4,4,4,4,4,4,0
27114,100238,6,3,1,7,1,1,2,3,4.33,3.67,4,4,3.75,0
20240,100202,6,3,2,5,1,7,2,4.5,2.67,5,3,4,4.25,0
16183,100118,3,2,2,21,0,4,2,4,4,3.67,4,2.5,4,0
39209,100283,3,2,2,38,1,7,1,5,5,5,5,5,5,1
3713,100211,6,3,2,21,0,4,4,4,4,4,4,4,4,0
28851,100246,3,2,1,16,0,2,2,4,4,2.33,3.5,4,3.25,0
9265,100155,6,3,1,18,1,5,2,5,5,5,5,5,5,1
18911,100203,3,2,3,29,1,2,2,5,5,5,5,5,4.5,0
18078,100281,6,3,3,21,1,8,2,3,2.67,5,2,3,2.75,0
31317,100254,2,3,1,7,1,3,2,5,5,4.33,4.5,5,5,1
36536,100065,6,3,1,7,0,5,1,5,5,5,5,5,5,0
16562,100232,3,2,3,29,1,6,2,3.5,2.33,3,2,3,3.25,0
28299,100257,4,3,1,16,1,6,2,4,3,4.33,3.5,2.5,3.5,0
34076,100211,6,3,1,1,1,5,2,5,5,5,5,5,5,1
23475,100068,6,3,2,29,1,6,2,4,4,4,4,4,4.25,1
18051,100078,11,4,2,15,1,6,4,5,5,5,5,4,5,1
14632,100172,6,3,2,25,1,5,2,5,4,5,3.5,4.5,5,1
38830,100252,6,3,1,13,1,8,1,5,5,4.67,5,5,5,1
4867,100141,6,3,3,22,1,8,3,4.5,5,5,5,5,5,1
32435,100143,11,4,1,21,1,3,4,5,5,5,5,5,5,1
10179,100078,11,4,3,8,1,7,2,5,5,5,5,5,5,1
11100,100129,6,3,3,21,1,8,2,4,4,4,4,4,4,0
29749,100140,6,3,1,7,1,5,4,5,3.67,5,5,4.5,4,1
11963,100100,11,4,3,29,1,7,1,5,5,5,5,4,5,1
11341,100081,4,3,1,16,0,3,2,4.5,3,1,5,5,3.25,0
38397,100306,11,4,1,8,1,6,2,4.5,3.33,5,5,4,5,1
29432,100267,4,3,2,16,1,7,1,5,4.67,5,3,3.5,5,0
15048,100255,6,3,3,7,1,8,4,4.5,3,3.67,4,4,4.75,1
16727,100118,3,2,2,21,1,8,3,5,5,5,5,5,5,1
13267,100211,6,3,3,21,1,8,4,3.5,2.33,1.67,3.5,2,2.5,1
21386,100164,11,4,2,14,0,4,2,5,5,5,5,5,5,1
21044,100252,6,3,3,5,0,8,2,5,3.67,5,5,4,4.5,1
10406,100115,6,3,1,35,1,2,2,4.5,5,5,5,5,4.5,1
36992,100224,4,3,2,25,1,5,2,4,3.67,3.67,4,4,3.75,0
25421,100227,6,3,1,28,1,3,1,5,5,5,5,5,5,1
32630,100276,3,2,1,16,1,4,2,4,4,3.67,4,3.5,4.25,0
27282,100204,4,3,3,22,1,8,3,4.5,4,4,4.5,4.5,4.25,1
5398,100155,6,3,1,16,1,7,2,5,5,5,5,5,5,1
11557,100168,6,3,3,25,1,5,1,5,4,5,5,4.5,4.75,0
12206,100254,2,3,1,10,1,6,1,4,3.33,3.33,3,3.5,3.75,0
21870,100226,5,1,2,21,1,7,2,5,5,5,5,5,5,1
13312,100072,9,2,3,23,1,7,4,4,3.33,5,4,4,4.75,1
6086,100141,6,3,3,26,1,8,2,4,4.33,5,4,5,4.75,0
16956,100252,6,3,2,21,1,7,2,4,3.33,5,3,4.5,4.5,0
1406,100231,6,3,2,7,1,4,2,5,5,5,5,5,5,1
6991,100148,6,3,3,21,1,8,2,5,5,4.67,5,5,5,1
2136,100234,11,4,2,23,1,7,1,5,5,5,5,5,5,1
31634,100164,11,4,3,25,1,8,2,4,4,5,4,3,4.25,1
2525,100098,6,3,1,5,1,7,2,4,2.67,3.67,2,3,3.75,0
33679,100268,6,3,3,12,1,2,4,4,4,4.33,4,3.5,3.75,0
15405,100222,6,3,3,5,1,7,3,5,5,5,5,5,5,1
26969,100134,6,3,3,12,1,8,4,5,5,5,5,5,5,0
12737,100191,4,3,2,5,1,8,4,4,3,3.67,3.5,4,3.25,1
36305,100064,6,3,1,29,0,4,4,5,5,5,5,5,5,1
12325,100129,6,3,3,21,1,8,2,5,4,4,4.5,5,4.5,0
27939,100132,6,3,1,5,1,5,2,4.5,3.33,3.67,3,3.5,4.25,0
38123,100231,6,3,1,12,1,7,2,5,5,3.33,5,3.5,5,1
35538,100157,6,3,1,30,1,7,1,3.5,4.33,5,5,4.5,4.75,1
20100,100155,6,3,2,16,1,4,2,3.5,4,4.33,4,4,4.25,1
21546,100207,4,3,1,12,1,6,2,3,3.67,3,1.5,3.5,3.5,0
25756,100222,6,3,3,25,1,5,2,5,4.67,4,4,5,4.75,0
17657,100172,6,3,2,25,1,8,2,4,3.33,5,4,4,4.75,1
32986,100272,6,3,1,21,1,6,1,5,5,5,5,5,5,1
37058,100234,11,4,1,21,1,6,1,4,4,4,4,4,4,0
34109,100135,6,3,1,25,1,4,1,3.5,4,5,5,2.5,5,0
24350,100146,2,3,1,16,1,6,1,5,5,5,5,5,5,1
28462,100219,11,4,1,12,1,5,4,4,4.33,4,4,4.5,4.25,0
13200,100124,6,3,2,28,1,5,4,3.5,4,4,5,4,4,0
35528,100272,6,3,3,12,1,8,2,5,5,5,5,5,5,1
82,100155,6,3,2,12,1,8,2,4,3.33,4,3.5,3.5,4,0
21536,100227,6,3,1,13,1,5,1,4,4.33,3,4,5,5,1
5186,100196,4,3,3,16,0,5,2,5,5,5,5,5,5,1
26596,100078,11,4,3,20,1,8,4,4.5,4,5,4.5,4.5,5,1
25560,100211,6,3,3,21,1,8,3,4,4,4,4,4,4,0
37287,100254,2,3,2,21,1,3,1,4,3.67,5,4.5,4.5,4.5,1
39527,100252,6,3,1,7,1,7,2,5,4.67,4.67,5,5,5,1
4795,100122,6,3,1,5,1,6,4,4,3.67,2,3,3.5,4,0
15344,100242,4,3,2,21,1,3,2,5,5,5,5,5,5,1
15938,100124,6,3,2,15,1,5,3,5,5,5,5,5,5,1
19494,100283,3,2,3,21,1,8,2,5,5,5,5,5,5,1
32949,100155,6,3,2,12,1,7,2,5,5,5,5,5,5,1
17556,100141,6,3,2,25,1,8,2,4.5,4.67,4.33,5,4,4.25,0
21135,100290,4,3,1,8,1,5,2,5,3.33,5,4.5,4.5,5,0
4063,100129,6,3,2,21,1,7,2,4,4,3.67,4,4,3.75,1
27416,100146,2,3,3,3,1,8,1,4.5,4,4,4,4,4.5,0
18219,100305,9,2,1,21,1,5,4,3,2.33,5,2,3,4.75,0
36490,100157,6,3,3,7,1,8,2,4,4,4,4,4,4,0
11811,100175,11,4,2,7,1,5,2,3.5,3,4.33,3,4,3.25,0
17991,100298,4,3,3,21,1,8,2,4,4,4.33,4,4.5,4.75,0
22930,100164,11,4,2,21,1,8,2,4,4.67,4,5,4,5,1
25366,100069,3,2,3,5,1,8,2,5,4,4.67,4,4,4.75,1
29091,100065,6,3,1,20,1,6,2,4.5,4,4,4.5,4,4,0
35662,100268,6,3,3,12,1,7,2,3.5,4.33,4,3,4,3.5,1
3450,100198,6,3,1,6,1,4,2,4.5,1,4,1.5,3,2.25,1
28882,100171,6,3,1,31,1,5,2,5,5,5,4.5,4.5,5,1
37643,100068,6,3,3,5,1,8,2,5,3.67,4.33,4.5,3.5,4,1
30859,100272,6,3,2,21,1,8,4,5,5,5,5,5,5,1
29500,100211,6,3,1,21,1,6,4,5,5,3.67,5,5,5,1
11238,100252,6,3,1,5,0,7,2,5,3.67,2,3.5,4.5,3.5,1
38208,100243,11,4,3,15,1,8,2,4,2.67,3,3,2.5,3.75,0
3580,100115,6,3,1,13,1,1,4,5,5,5,5,5,5,1
32403,100088,9,2,1,21,0,5,2,3.5,3,3.67,3,3,3.75,0
3869,100254,2,3,2,5,1,8,1,5,2.67,4,4,3.5,4.25,1
29769,100185,4,3,1,25,1,2,1,5,4.33,5,5,3.5,5,0
23410,100164,11,4,2,33,1,6,2,5,5,5,5,5,5,1
153,100115,6,3,2,34,1,6,1,5,5,5,5,5,5,1
35429,100155,6,3,2,21,1,5,2,4.5,3.67,4.67,4,4,3.75,0
26975,100302,4,3,2,21,1,8,2,5,5,5,5,5,5,1
22666,100078,11,4,3,34,1,8,2,5,5,5,5,5,5,1
11667,100065,6,3,2,21,1,6,1,4,4,4,4,4,4,1
1022,100127,6,3,2,5,1,3,4,4.5,4.67,3,5,5,4,1
27785,100189,6,3,2,21,1,6,2,5,5,5,5,5,5,1
37628,100272,6,3,2,23,1,8,2,5,4.33,3.33,4.5,5,4.5,1
16542,100091,6,3,2,12,1,8,2,5,5,5,5,5,5,1
37598,100254,2,3,2,14,1,6,2,5,2,4,4.5,3.5,4.5,1
28981,100234,11,4,3,21,1,8,2,5,5,4.67,5,4.5,5,1
38471,100145,1,4,2,13,1,5,3,4,4,4,4,4,4.25,0
5697,100253,4,3,2,22,1,5,3,5,5,5,5,5,5,1
8970,100168,6,3,2,12,1,1,2,4,4,4,4,4,4,0
11091,100198,6,3,2,21,0,6,2,5,5,5,5,5,5,1
38813,100208,1,4,2,12,1,4,1,4,3.67,5,2,4,4.75,1
27699,100281,6,3,3,21,1,6,4,4.5,4.67,5,4,4.5,5,1
28097,100222,6,3,2,12,1,7,1,3.5,4,3.33,3.5,4,3,0
461,100091,6,3,1,24,1,4,1,5,5,5,5,5,5,1
36820,100268,6,3,1,7,0,5,4,4,4.33,4.33,4,4,4,0
25425,100250,6,3,1,16,1,5,1,4,4.33,5,5,4.5,5,1
32570,100068,6,3,1,29,1,1,2,5,5,5,5,5,5,1
32708,100252,6,3,2,16,1,7,3,5,5,5,5,5,5,1
37653,100150,3,2,2,7,1,6,2,5,3.67,4,5,4,4.25,0
4326,100149,4,3,2,21,1,5,2,5,3.33,5,4,4.5,4.5,1
5718,100078,11,4,1,41,0,3,2,5,5,4,5,4.5,4.5,1
1088,100087,6,3,3,21,1,7,2,4,4,3.67,4,4,4,0
35907,100202,6,3,2,25,1,4,2,4.5,1.33,4,3,2.5,3,0
13150,100180,6,3,2,21,1,8,3,4.5,4.67,4.67,4.5,4.5,4.5,1
15509,100264,6,3,1,21,1,7,2,5,5,5,5,5,5,1
17283,100124,6,3,3,25,1,8,2,5,5,5,5,5,5,1
34704,100093,1,4,1,28,1,8,1,4.5,4,4.33,4,4.5,4,0
25392,100227,6,3,2,21,1,4,4,4.5,3.67,5,3,4,4,1
1288,100205,10,5,1,21,1,5,2,5,4.33,5,5,5,5,1
37509,100127,6,3,1,16,1,4,2,4.5,4.67,5,4.5,5,5,1
9533,100128,3,2,1,8,1,5,3,4,4.33,4,4,4.5,4.25,0
6663,100135,6,3,2,3,1,7,1,4,4,4,4,4,4,0
17284,100132,6,3,2,15,1,5,2,5,2.33,3.67,2.5,3,4.25,1
22992,100234,11,4,1,29,1,4,2,4,3.33,4.33,3,4.5,3.75,0
21059,100252,6,3,2,10,1,7,2,3,2,4,1,3,2.25,0
36088,100211,6,3,3,12,1,8,2,4,3,4,4,4,3.75,0
25970,100118,3,2,2,21,1,8,2,4,4,4,4,4,4,0
31565,100118,3,2,1,15,1,5,1,5,5,5,5,5,5,1
25348,100234,11,4,2,12,1,6,2,4.5,5,4.33,3.5,4,4.5,1
8712,100168,6,3,3,16,1,8,2,4,3.33,4,4,4.5,4.25,1
243,100172,6,3,2,15,1,8,2,4,4,4,4,4,4,1
13019,100287,3,2,3,7,1,4,2,4,4,4.67,4,4.5,4,0
36925,100132,6,3,2,7,1,7,2,5,3.67,5,4.5,3.5,4.75,0
12121,100091,6,3,2,21,1,8,3,4,4,4,4,4,4,0
19770,100223,6,3,1,7,0,6,2,4,4,3,3.5,3.5,4,0
38054,100281,6,3,3,23,1,6,4,3.5,1,3.33,1.5,3,3.75,1
23212,100211,6,3,2,21,1,8,2,3.5,3,3.33,3,3,4.25,0
13701,100212,6,3,3,13,1,8,2,5,4.67,5,5,5,5,1
11227,100276,3,2,1,7,0,5,2,4.5,2.67,4.33,5,2.5,4.75,0
24531,100171,6,3,1,21,1,1,2,5,5,5,3,5,5,1
22392,100220,6,3,1,16,1,6,2,5,5,5,5,5,5,1
10971,100232,3,2,1,16,1,5,2,4,4,3.33,4,4,4,0
13091,100067,4,3,1,21,1,6,2,5,2.33,5,1,5,3.75,0
19744,100281,6,3,1,21,1,6,2,1,3,1,3,3.5,2.25,0
33889,100278,6,3,1,10,1,6,2,5,5,4.33,5,4.5,5,1
10706,100262,3,2,3,15,1,8,3,5,5,5,5,5,5,1
30123,100208,1,4,2,7,1,8,2,5,4,4.33,4.5,4.5,4,1
26171,100129,6,3,3,21,1,8,2,5,5,5,5,5,5,1
25815,100151,4,3,2,21,1,3,2,5,5,5,5,5,5,1
21693,100228,6,3,2,20,1,7,4,4.5,4.33,1.67,4,4,5,1
22101,100259,6,3,1,7,0,3,2,3,2.67,2.67,2,3,3.5,0
12104,100137,3,2,1,6,0,6,2,5,3.67,4,4,3.5,4.25,1
33704,100252,6,3,1,5,1,7,2,4,3,4,3,4,3.75,0
14128,100234,11,4,3,5,1,8,2,2.5,4,1.67,1,3,3,0
11970,100151,4,3,2,21,1,4,2,5,5,5,5,5,5,1
10480,100091,6,3,3,21,1,8,2,3,1.67,3,2.5,3,3.5,0
14339,100195,4,3,3,22,1,8,3,5,5,5,5,5,4.75,1
33812,100272,6,3,2,21,1,6,1,5,5,5,5,5,5,1
13197,100118,3,2,3,5,1,8,1,5,5,5,5,5,5,1
24604,100118,3,2,3,23,1,7,2,5,5,5,5,5,5,1
10843,100209,10,5,2,21,1,5,4,4,4,3.67,4,4,4,0
7036,100252,6,3,1,12,1,4,4,4,3.67,3.67,4,4,4.5,1
16857,100210,6,3,3,13,1,8,2,5,5,5,5,5,5,1
24625,100160,1,4,1,21,0,2,4,3.5,2.67,1.33,1.5,3.5,2.25,0
16979,100136,6,3,3,25,1,2,2,4,4.33,3,5,4.5,4.75,0
19273,100291,4,3,2,21,1,5,4,4.5,4,4.67,5,5,4.75,1
24783,100204,4,3,3,9,1,8,3,5,5,5,5,5,5,1
19600,100255,6,3,2,28,1,2,1,5,5,5,5,5,5,1
7647,100223,6,3,1,15,1,6,2,3.5,3.33,3.67,3,4,4,0
9608,100288,9,2,2,33,0,2,2,3.5,2.67,3,2,3,2.75,0
9166,100237,6,3,3,12,1,8,2,4,4,4,4,4,4,0
5030,100091,6,3,3,21,1,8,4,3.5,4,3.33,4,4.5,3.25,0
20683,100222,6,3,3,25,1,7,2,4,3.67,3.33,3,4,3.75,0
23700,100164,11,4,2,5,1,8,4,5,5,5,5,5,5,1
12135,100123,3,2,2,23,1,8,2,2.5,2.33,4,2,3,3.75,1
31856,100215,6,3,2,5,0,7,4,4,3,3.67,3.5,3,3.5,0
23035,100246,3,2,2,5,1,7,2,4,4,4,4,4,4,0
38060,100134,6,3,3,24,1,5,2,3.5,2,2.67,3,3,3.25,0
16920,100265,9,2,2,12,1,8,2,5,5,5,5,5,5,1
18769,100307,11,4,3,18,1,8,2,4,3.67,5,4,4.5,3.75,0
34581,100243,11,4,1,15,1,3,2,4,2.33,3.67,3,3.5,3.25,0
32188,100082,3,2,2,21,1,7,2,5,5,5,5,5,5,1
16473,100223,6,3,2,21,1,4,4,3.5,4,4.33,4,3.5,4.25,1
35381,100271,4,3,1,16,1,5,2,5,4.33,3,5,4.5,4.25,0
3438,100198,6,3,1,7,1,4,2,5,5,5,5,5,5,1
17203,100283,3,2,3,21,1,8,2,5,4.33,4.67,5,3.5,4.75,1
22035,100187,5,1,2,2,1,4,1,3.5,5,5,5,3.5,3.75,1
37121,100207,4,3,1,5,0,6,2,5,5,5,5,5,4.5,1
36978,100281,6,3,1,16,1,5,2,4.5,4.67,5,3,5,5,0
33730,100242,4,3,2,5,0,5,2,5,3.67,4,4.5,4,2.25,0
19786,100272,6,3,2,21,1,6,4,2,2.33,2,3,2,2.25,0
20805,100097,6,3,2,21,1,8,3,4,4,1,4.5,2.5,4.75,0
21299,100253,4,3,2,21,0,3,2,4.5,4.67,5,5,3.5,5,0
32312,100157,6,3,1,25,1,8,4,5,5,5,5,5,5,1
17055,100266,4,3,1,21,1,4,2,4.5,5,5,4.5,4.5,4.5,0
29689,100237,6,3,2,21,1,6,2,5,5,5,5,5,5,1
22886,100209,10,5,1,21,1,8,2,4,3.67,5,3,4.5,4.5,1
88,100200,11,4,1,29,1,7,1,4.5,4,4.67,4.5,4.5,4.75,1
3645,100222,6,3,2,29,1,5,4,5,5,4,5,4.5,4.25,0
19923,100237,6,3,2,30,0,3,2,4,3.33,5,3.5,4.5,5,1
30219,100210,6,3,2,21,1,6,2,5,5,5,5,5,5,1
37115,100237,6,3,3,30,0,7,2,4,2.67,2.67,3,3.5,4.25,0
11859,100068,6,3,1,7,1,6,1,4,4,4,4,4,4,0
5373,100222,6,3,2,12,1,6,2,2,1,1,1,1,1.5,0
9887,100254,2,3,3,38,1,7,2,5,5,5,5,4.5,4.75,1
16768,100129,6,3,3,21,1,8,3,4,4,3,4,4,4,0
25491,100183,4,3,3,21,1,8,2,4,3.33,4.67,3.5,4,4,0
32952,100199,6,3,1,7,1,2,2,5,4.33,5,4,4.5,4.75,1
34881,100134,6,3,2,13,1,1,2,4,3.67,3.67,3,4.5,3.75,0
14509,100178,6,3,2,25,1,8,4,5,4.33,3,5,4,5,0
12194,100078,11,4,1,41,0,5,2,3.5,3.33,3,4,4,4,0
38209,100243,11,4,1,10,1,5,2,5,5,5,5,5,5,1
33693,100243,11,4,1,15,1,8,1,3.5,4,3.67,4,4,4.25,0
21476,100096,5,1,3,21,1,7,1,5,5,5,5,5,5,1
24383,100281,6,3,2,5,0,7,2,5,4,5,4.5,4.5,4.75,1
2915,100180,6,3,2,8,1,8,2,4.5,4,3,4,4,4.25,0
19429,100279,11,4,2,30,1,6,2,5,4.67,5,5,5,4.75,1
22378,100253,4,3,1,7,0,4,2,5,5,5,5,5,5,1
31672,100281,6,3,3,21,1,3,2,5,5,5,5,5,5,1
14804,100307,11,4,1,35,1,6,2,3,3.67,4,3.5,5,4,1
11050,100078,11,4,2,23,1,4,2,5,5,5,5,5,5,1
36654,100065,6,3,1,13,1,6,2,4,3,3.67,3,4,3,0
10596,100197,6,3,1,8,1,2,1,4.5,4,4.67,4,5,5,0
21944,100129,6,3,3,24,1,8,2,3,5,4.67,5,5,5,1
33521,100254,2,3,1,39,1,4,1,5,5,5,5,5,5,1
12630,100227,6,3,2,21,1,6,2,5,5,5,5,5,5,1
9241,100155,6,3,3,21,1,8,1,5,5,5,5,5,5,1
3082,100276,3,2,2,28,0,5,4,4,3.67,3.67,3.5,4,3.75,0
